frame,time_sec,mediapipe_processed,hand_detected,thumb_x,thumb_y,index_x,index_y,middle_x,middle_y,wrist_x,wrist_y,active_x,active_y,active_std_reference_distance,active_x_std_px,active_y_std_px,active_std_total_px,active_x_std_norm,active_y_std_norm,active_std_total_norm,active_std_valid_frames,reference_distance,thumb_index_ratio,index_middle_ratio,thumb_middle_ratio,pinch_detected,pinch_detected_frame_count,thumb_ip_angle,index_pip_angle,middle_pip_angle,direction_sign_x,direction_sign_y,rolling_direction_change_count_x,rolling_direction_change_count_y,rolling_repetition_count
311,10.333333333333334,0,1,626.5287780761719,240.63125610351562,579.1017150878906,327.91643142700195,554.1863250732422,343.9101791381836,514.2863082885742,147.00093269348145,602.8152465820312,284.2738437652588,,,,,,,,0,92.77196710529597,1.0707754962782,0.31913774903272013,1.3591936554534034,0,0,170.14720855874663,176.73835205747656,179.83214121092675,0,0,0,0,0
312,10.366666666666667,1,1,636.435432434082,232.96252727508545,587.7370452880859,327.322940826416,552.6812362670898,344.41165924072266,510.91197967529297,147.66870975494385,612.086238861084,280.14273405075073,,,,,,,,0,93.24336256046023,1.1388025945810172,0.41825126549927255,1.4951400692352346,0,0,173.28516085839388,177.15510619274372,178.18997567042382,0,0,0,0,0
313,10.4,0,1,636.435432434082,232.96252727508545,587.7370452880859,327.322940826416,552.6812362670898,344.41165924072266,510.91197967529297,147.66870975494385,612.086238861084,280.14273405075073,,,,,,,,0,93.24336256046023,1.1388025945810172,0.41825126549927255,1.4951400692352346,0,0,173.28516085839388,177.15510619274372,178.18997567042382,0,0,0,0,0
314,10.433333333333334,0,1,636.435432434082,232.96252727508545,587.7370452880859,327.322940826416,552.6812362670898,344.41165924072266,510.91197967529297,147.66870975494385,612.086238861084,280.14273405075073,,,,,,,,0,93.24336256046023,1.1388025945810172,0.41825126549927255,1.4951400692352346,0,0,173.28516085839388,177.15510619274372,178.18997567042382,0,0,0,0,0
315,10.466666666666667,1,1,629.0896987915039,222.70036697387695,589.4952011108398,321.5859603881836,552.9213333129883,341.94860458374023,499.4652557373047,145.52525997161865,609.2924499511719,272.1431636810303,,,,,,,,0,96.387407226198,1.105102891005023,0.43429225459087256,1.4680162060256954,0,0,178.14786537053857,178.31367587093783,179.8298258062168,0,0,0,0,0
316,10.5,0,1,629.0896987915039,222.70036697387695,589.4952011108398,321.5859603881836,552.9213333129883,341.94860458374023,499.4652557373047,145.52525997161865,609.2924499511719,272.1431636810303,,,,,,,,0,96.387407226198,1.105102891005023,0.43429225459087256,1.4680162060256954,0,0,178.14786537053857,178.31367587093783,179.8298258062168,0,0,0,0,0
317,10.533333333333333,0,1,629.0896987915039,222.70036697387695,589.4952011108398,321.5859603881836,552.9213333129883,341.94860458374023,499.4652557373047,145.52525997161865,609.2924499511719,272.1431636810303,,,,,,,,0,96.387407226198,1.105102891005023,0.43429225459087256,1.4680162060256954,0,0,178.14786537053857,178.31367587093783,179.8298258062168,0,0,0,0,0
318,10.566666666666666,1,1,613.7762069702148,209.43729400634766,587.2473907470703,303.09574127197266,555.4522323608398,322.8959369659424,489.29325103759766,140.8919620513916,600.5117988586426,256.26651763916016,,,,,,,,0,92.09554908376325,1.056979626699366,0.4067120826751392,1.3852107351726142,0,0,175.26827624694744,177.94109965112725,175.09100262179157,0,0,0,0,0
319,10.6,0,1,613.7762069702148,209.43729400634766,587.2473907470703,303.09574127197266,555.4522323608398,322.8959369659424,489.29325103759766,140.8919620513916,600.5117988586426,256.26651763916016,,,,,,,,0,92.09554908376325,1.056979626699366,0.4067120826751392,1.3852107351726142,0,0,175.26827624694744,177.94109965112725,175.09100262179157,0,0,0,0,0
320,10.633333333333333,0,1,613.7762069702148,209.43729400634766,587.2473907470703,303.09574127197266,555.4522323608398,322.8959369659424,489.29325103759766,140.8919620513916,600.5117988586426,256.26651763916016,,,,,,,,0,92.09554908376325,1.056979626699366,0.4067120826751392,1.3852107351726142,0,0,175.26827624694744,177.94109965112725,175.09100262179157,0,0,0,0,0
321,10.666666666666666,1,1,617.6860809326172,193.5606050491333,595.7909774780273,281.01207733154297,568.2545471191406,299.0466785430908,493.0293273925781,133.68876457214355,606.7385292053223,237.28634119033813,,,,,,,,0,82.79892489245822,1.0887911661214706,0.3975485085051593,1.4069473283443628,0,0,175.9288819229405,178.43264530902545,170.80903248715018,0,0,0,0,0
322,10.7,0,1,617.6860809326172,193.5606050491333,595.7909774780273,281.01207733154297,568.2545471191406,299.0466785430908,493.0293273925781,133.68876457214355,606.7385292053223,237.28634119033813,,,,,,,,0,82.79892489245822,1.0887911661214706,0.3975485085051593,1.4069473283443628,0,0,175.9288819229405,178.43264530902545,170.80903248715018,0,0,0,0,0
323,10.733333333333333,0,1,617.6860809326172,193.5606050491333,595.7909774780273,281.01207733154297,568.2545471191406,299.0466785430908,493.0293273925781,133.68876457214355,606.7385292053223,237.28634119033813,,,,,,,,0,82.79892489245822,1.0887911661214706,0.3975485085051593,1.4069473283443628,0,0,175.9288819229405,178.43264530902545,170.80903248715018,0,0,0,0,0
324,10.766666666666667,1,1,617.8995513916016,186.04657173156738,601.4291000366211,255.0725555419922,584.8648452758789,274.42614555358887,496.7314910888672,124.20802116394043,609.6643257141113,220.55956363677979,,,,,,,,0,75.04615684505006,0.9456021751360711,0.33944738791142715,1.2572487541612223,0,0,169.10931528321163,179.26484739471988,170.59295072606088,0,0,0,0,0
325,10.8,0,1,617.8995513916016,186.04657173156738,601.4291000366211,255.0725555419922,584.8648452758789,274.42614555358887,496.7314910888672,124.20802116394043,609.6643257141113,220.55956363677979,,,,,,,,0,75.04615684505006,0.9456021751360711,0.33944738791142715,1.2572487541612223,0,0,169.10931528321163,179.26484739471988,170.59295072606088,0,0,0,0,0
326,10.833333333333334,0,1,617.8995513916016,186.04657173156738,601.4291000366211,255.0725555419922,584.8648452758789,274.42614555358887,496.7314910888672,124.20802116394043,609.6643257141113,220.55956363677979,,,,,,,,0,75.04615684505006,0.9456021751360711,0.33944738791142715,1.2572487541612223,0,0,169.10931528321163,179.26484739471988,170.59295072606088,0,0,0,0,0
327,10.866666666666667,1,1,621.0881805419922,165.51133632659912,609.6310043334961,213.25997829437256,599.2543029785156,221.88184261322021,500.04695892333984,100.90717792510986,615.3595924377441,189.38565731048584,,,,,,,,0,78.09034452225713,0.6288097271892537,0.17276399540586104,0.7741192393906879,0,0,164.75561868159804,177.5224291075439,165.35823803136657,0,0,0,0,0
328,10.9,0,1,621.0881805419922,165.51133632659912,609.6310043334961,213.25997829437256,599.2543029785156,221.88184261322021,500.04695892333984,100.90717792510986,615.3595924377441,189.38565731048584,,,,,,,,0,78.09034452225713,0.6288097271892537,0.17276399540586104,0.7741192393906879,0,0,164.75561868159804,177.5224291075439,165.35823803136657,0,0,0,0,0
329,10.933333333333334,0,1,621.0881805419922,165.51133632659912,609.6310043334961,213.25997829437256,599.2543029785156,221.88184261322021,500.04695892333984,100.90717792510986,615.3595924377441,189.38565731048584,,,,,,,,0,78.09034452225713,0.6288097271892537,0.17276399540586104,0.7741192393906879,0,0,164.75561868159804,177.5224291075439,165.35823803136657,0,0,0,0,0
330,10.966666666666667,1,1,617.0412063598633,130.49350261688232,612.613639831543,158.00206661224365,597.5023651123047,168.74078750610352,497.2049331665039,68.4148120880127,614.8274230957031,144.247784614563,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,74.7253214154285,0.3728669044020837,0.2480867065125229,0.5747590211744561,1,1,161.14146325093895,147.1859222089108,139.9250604002512,0,0,0,0,0
331,11.0,0,1,617.0412063598633,130.49350261688232,612.613639831543,158.00206661224365,597.5023651123047,168.74078750610352,497.2049331665039,68.4148120880127,614.8274230957031,144.247784614563,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,74.7253214154285,0.3728669044020837,0.2480867065125229,0.5747590211744561,1,2,161.14146325093895,147.1859222089108,139.9250604002512,0,0,0,0,0
332,11.033333333333333,0,1,617.0412063598633,130.49350261688232,612.613639831543,158.00206661224365,597.5023651123047,168.74078750610352,497.2049331665039,68.4148120880127,614.8274230957031,144.247784614563,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,74.7253214154285,0.3728669044020837,0.2480867065125229,0.5747590211744561,1,3,161.14146325093895,147.1859222089108,139.9250604002512,0,0,0,0,0
333,11.066666666666666,1,1,599.2905426025391,94.13213968276978,595.7945251464844,112.72800922393799,575.6367874145508,114.6911072731018,478.0464172363281,33.87105345726013,597.5425338745117,103.43007445335388,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,76.17770087729865,0.2483881882161204,0.26586654441536456,0.4114013901702183,1,4,163.6432639234353,134.23663645076178,114.4244310227811,-1,-1,0,0,0
334,11.1,0,1,599.2905426025391,94.13213968276978,595.7945251464844,112.72800922393799,575.6367874145508,114.6911072731018,478.0464172363281,33.87105345726013,597.5425338745117,103.43007445335388,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,76.17770087729865,0.2483881882161204,0.26586654441536456,0.4114013901702183,1,5,163.6432639234353,134.23663645076178,114.4244310227811,0,0,0,0,0
335,11.133333333333333,0,1,599.2905426025391,94.13213968276978,595.7945251464844,112.72800922393799,575.6367874145508,114.6911072731018,478.0464172363281,33.87105345726013,597.5425338745117,103.43007445335388,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,76.17770087729865,0.2483881882161204,0.26586654441536456,0.4114013901702183,1,6,163.6432639234353,134.23663645076178,114.4244310227811,0,0,0,0,0
336,11.166666666666666,1,1,567.6857376098633,69.29183721542358,564.0975952148438,78.10808658599854,545.6629943847656,82.23600625991821,455.92906951904297,3.5924164205789566,565.8916664123535,73.69996190071106,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,71.49585407977695,0.13313298886707528,0.26422672074387954,0.35729500712808576,1,7,157.64766681799054,119.87438315879902,109.97673215336506,-1,-1,0,0,0
337,11.2,0,1,567.6857376098633,69.29183721542358,564.0975952148438,78.10808658599854,545.6629943847656,82.23600625991821,455.92906951904297,3.5924164205789566,565.8916664123535,73.69996190071106,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,71.49585407977695,0.13313298886707528,0.26422672074387954,0.35729500712808576,1,8,157.64766681799054,119.87438315879902,109.97673215336506,0,0,0,0,0
338,11.233333333333333,0,1,567.6857376098633,69.29183721542358,564.0975952148438,78.10808658599854,545.6629943847656,82.23600625991821,455.92906951904297,3.5924164205789566,565.8916664123535,73.69996190071106,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,71.49585407977695,0.13313298886707528,0.26422672074387954,0.35729500712808576,1,9,157.64766681799054,119.87438315879902,109.97673215336506,0,0,0,0,0
339,11.266666666666667,1,1,526.9355010986328,53.39679837226868,523.7322998046875,70.66082954406738,507.6109313964844,74.2562198638916,419.81361389160156,-13.849566578865051,525.3339004516602,62.02881395816803,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,65.22013444730021,0.2692217814566733,0.2532565413156635,0.4359864063102349,1,10,165.08966761649214,131.29582461985493,121.33282995336575,-1,-1,0,0,0
340,11.3,0,1,526.9355010986328,53.39679837226868,523.7322998046875,70.66082954406738,507.6109313964844,74.2562198638916,419.81361389160156,-13.849566578865051,525.3339004516602,62.02881395816803,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,65.22013444730021,0.2692217814566733,0.2532565413156635,0.4359864063102349,1,11,165.08966761649214,131.29582461985493,121.33282995336575,0,0,0,0,0
341,11.333333333333334,0,1,526.9355010986328,53.39679837226868,523.7322998046875,70.66082954406738,507.6109313964844,74.2562198638916,419.81361389160156,-13.849566578865051,525.3339004516602,62.02881395816803,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,65.22013444730021,0.2692217814566733,0.2532565413156635,0.4359864063102349,1,12,165.08966761649214,131.29582461985493,121.33282995336575,0,0,0,0,0
342,11.366666666666667,1,1,479.3726348876953,53.270970582962036,466.49505615234375,50.10285973548889,456.89491271972656,55.801591873168945,379.7657775878906,-7.764768004417419,472.93384552001953,51.686915159225464,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,73.69673560108927,0.17994771944658883,0.15148774837155382,0.30692983290974063,1,13,152.73742294171117,84.68163653791147,100.49629223944646,-1,-1,0,0,0
343,11.4,0,1,479.3726348876953,53.270970582962036,466.49505615234375,50.10285973548889,456.89491271972656,55.801591873168945,379.7657775878906,-7.764768004417419,472.93384552001953,51.686915159225464,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,73.69673560108927,0.17994771944658883,0.15148774837155382,0.30692983290974063,1,14,152.73742294171117,84.68163653791147,100.49629223944646,0,0,0,0,0
344,11.433333333333334,0,1,479.3726348876953,53.270970582962036,466.49505615234375,50.10285973548889,456.89491271972656,55.801591873168945,379.7657775878906,-7.764768004417419,472.93384552001953,51.686915159225464,73.69673560108927,51.22943878173828,33.45062255859375,61.18332736497233,0.6951385073422586,0.45389558011982467,0.8302040363924614,15,73.69673560108927,0.17994771944658883,0.15148774837155382,0.30692983290974063,1,15,152.73742294171117,84.68163653791147,100.49629223944646,0,0,0,0,0
345,11.466666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
346,11.5,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
347,11.533333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
348,11.566666666666666,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
349,11.6,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
350,11.633333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
351,11.666666666666666,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
352,11.7,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
353,11.733333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,15,,,,0,0,0,0,0
354,11.766666666666667,1,1,231.24040603637695,132.03253269195557,229.76003646850586,143.92443180084229,216.67205810546875,135.5140256881714,194.87049102783203,-17.92423367500305,230.5002212524414,137.97848224639893,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,95.46491620207686,0.1255297512284448,0.1629637096260195,0.15690130418048862,1,16,176.66651361573813,135.17626855610115,123.99846297299425,0,0,0,0,0
355,11.8,0,1,231.24040603637695,132.03253269195557,229.76003646850586,143.92443180084229,216.67205810546875,135.5140256881714,194.87049102783203,-17.92423367500305,230.5002212524414,137.97848224639893,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,95.46491620207686,0.1255297512284448,0.1629637096260195,0.15690130418048862,1,17,176.66651361573813,135.17626855610115,123.99846297299425,0,0,0,0,0
356,11.833333333333334,0,1,231.24040603637695,132.03253269195557,229.76003646850586,143.92443180084229,216.67205810546875,135.5140256881714,194.87049102783203,-17.92423367500305,230.5002212524414,137.97848224639893,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,95.46491620207686,0.1255297512284448,0.1629637096260195,0.15690130418048862,1,18,176.66651361573813,135.17626855610115,123.99846297299425,0,0,0,0,0
357,11.866666666666667,1,1,214.51238632202148,160.02087593078613,207.07801818847656,177.5312089920044,189.6763038635254,165.73641300201416,169.5427131652832,3.048092946410179,210.79520225524902,168.77604246139526,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,102.88672286781465,0.18489446598080073,0.20432466017667797,0.2477021029386469,1,19,176.84433328334904,143.52796861834017,130.2251416158847,-1,1,0,0,0
358,11.9,0,1,214.51238632202148,160.02087593078613,207.07801818847656,177.5312089920044,189.6763038635254,165.73641300201416,169.5427131652832,3.048092946410179,210.79520225524902,168.77604246139526,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,102.88672286781465,0.18489446598080073,0.20432466017667797,0.2477021029386469,1,20,176.84433328334904,143.52796861834017,130.2251416158847,0,0,0,0,0
359,11.933333333333334,0,1,214.51238632202148,160.02087593078613,207.07801818847656,177.5312089920044,189.6763038635254,165.73641300201416,169.5427131652832,3.048092946410179,210.79520225524902,168.77604246139526,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,102.88672286781465,0.18489446598080073,0.20432466017667797,0.2477021029386469,1,21,176.84433328334904,143.52796861834017,130.2251416158847,0,0,0,0,0
360,11.966666666666667,1,1,215.10908126831055,176.06862545013428,216.35412216186523,205.16733169555664,196.08043670654297,191.0617160797119,153.7870979309082,20.942734479904175,215.7316017150879,190.61797857284546,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.05994577047187,0.27204693148459963,0.2306930934744245,0.22628116475279175,1,22,174.12924153982473,151.98924692011926,131.1034965124922,1,1,1,0,1
361,12.0,0,1,215.10908126831055,176.06862545013428,216.35412216186523,205.16733169555664,196.08043670654297,191.0617160797119,153.7870979309082,20.942734479904175,215.7316017150879,190.61797857284546,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.05994577047187,0.27204693148459963,0.2306930934744245,0.22628116475279175,1,23,174.12924153982473,151.98924692011926,131.1034965124922,0,0,1,0,1
362,12.033333333333333,0,1,215.10908126831055,176.06862545013428,216.35412216186523,205.16733169555664,196.08043670654297,191.0617160797119,153.7870979309082,20.942734479904175,215.7316017150879,190.61797857284546,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.05994577047187,0.27204693148459963,0.2306930934744245,0.22628116475279175,1,24,174.12924153982473,151.98924692011926,131.1034965124922,0,0,1,0,1
363,12.066666666666666,1,1,223.56014251708984,181.54709815979004,231.9338607788086,215.69561004638672,210.1700782775879,204.3784761428833,152.57247924804688,35.19894003868103,227.74700164794922,198.62135410308838,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.84159490330833,0.32603565550184566,0.2274668156830882,0.24543591538009168,1,25,175.2426361912209,158.26043047679653,129.70526599969904,1,1,1,0,1
364,12.1,0,1,223.56014251708984,181.54709815979004,231.9338607788086,215.69561004638672,210.1700782775879,204.3784761428833,152.57247924804688,35.19894003868103,227.74700164794922,198.62135410308838,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.84159490330833,0.32603565550184566,0.2274668156830882,0.24543591538009168,1,26,175.2426361912209,158.26043047679653,129.70526599969904,0,0,1,0,1
365,12.133333333333333,0,1,223.56014251708984,181.54709815979004,231.9338607788086,215.69561004638672,210.1700782775879,204.3784761428833,152.57247924804688,35.19894003868103,227.74700164794922,198.62135410308838,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.84159490330833,0.32603565550184566,0.2274668156830882,0.24543591538009168,1,27,175.2426361912209,158.26043047679653,129.70526599969904,0,0,1,0,1
366,12.166666666666666,1,1,227.91791915893555,188.56816291809082,232.8445816040039,220.34926414489746,205.8452606201172,215.26373863220215,153.57877731323242,44.52181935310364,230.38125038146973,204.45871353149414,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,109.61490129429357,0.293397121190615,0.2506419730142537,0.3160057389482465,1,28,175.66749343928026,157.58050251694843,133.1646039153498,1,1,1,0,1
367,12.2,0,1,227.91791915893555,188.56816291809082,232.8445816040039,220.34926414489746,205.8452606201172,215.26373863220215,153.57877731323242,44.52181935310364,230.38125038146973,204.45871353149414,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,109.61490129429357,0.293397121190615,0.2506419730142537,0.3160057389482465,1,29,175.66749343928026,157.58050251694843,133.1646039153498,0,0,1,0,1
368,12.233333333333333,0,1,227.91791915893555,188.56816291809082,232.8445816040039,220.34926414489746,205.8452606201172,215.26373863220215,153.57877731323242,44.52181935310364,230.38125038146973,204.45871353149414,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,109.61490129429357,0.293397121190615,0.2506419730142537,0.3160057389482465,1,30,175.66749343928026,157.58050251694843,133.1646039153498,0,0,1,0,1
369,12.266666666666667,1,1,227.69317626953125,188.92836570739746,236.7776870727539,224.38825607299805,209.51061248779297,219.3407392501831,153.9058780670166,50.76315522193909,232.23543167114258,206.65831089019775,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,108.6303832910092,0.33696911221675524,0.2552722507054631,0.32618213828858483,1,31,177.68733896968837,158.24520360219205,133.3179156934018,0,1,1,0,1
370,12.3,0,1,227.69317626953125,188.92836570739746,236.7776870727539,224.38825607299805,209.51061248779297,219.3407392501831,153.9058780670166,50.76315522193909,232.23543167114258,206.65831089019775,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,108.6303832910092,0.33696911221675524,0.2552722507054631,0.32618213828858483,1,32,177.68733896968837,158.24520360219205,133.3179156934018,0,0,1,0,1
371,12.333333333333334,0,1,227.69317626953125,188.92836570739746,236.7776870727539,224.38825607299805,209.51061248779297,219.3407392501831,153.9058780670166,50.76315522193909,232.23543167114258,206.65831089019775,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,108.6303832910092,0.33696911221675524,0.2552722507054631,0.32618213828858483,1,33,177.68733896968837,158.24520360219205,133.3179156934018,0,0,1,0,1
372,12.366666666666667,1,1,233.98256301879883,192.06124305725098,242.97382354736328,223.08513164520264,217.78091430664062,221.7548131942749,155.62989234924316,53.86772632598877,238.47819328308105,207.5731873512268,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,108.08240728092572,0.2988509764448694,0.23341457078102484,0.312965346789441,1,34,174.82157284019098,152.70702795043135,133.26321398663922,1,0,1,0,1
373,12.4,0,1,233.98256301879883,192.06124305725098,242.97382354736328,223.08513164520264,217.78091430664062,221.7548131942749,155.62989234924316,53.86772632598877,238.47819328308105,207.5731873512268,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,108.08240728092572,0.2988509764448694,0.23341457078102484,0.312965346789441,1,35,174.82157284019098,152.70702795043135,133.26321398663922,0,0,1,0,1
374,12.433333333333334,0,1,233.98256301879883,192.06124305725098,242.97382354736328,223.08513164520264,217.78091430664062,221.7548131942749,155.62989234924316,53.86772632598877,238.47819328308105,207.5731873512268,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,108.08240728092572,0.2988509764448694,0.23341457078102484,0.312965346789441,1,36,174.82157284019098,152.70702795043135,133.26321398663922,0,0,1,0,1
375,12.466666666666667,1,1,235.60882568359375,194.53927516937256,243.7757110595703,216.80377006530762,216.96727752685547,218.1786060333252,157.12844848632812,55.91108322143555,239.69226837158203,205.6715226173401,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.78869262167213,0.22001468633448884,0.2490397005149294,0.2792986541016032,1,37,174.8138220000923,142.27981026827294,126.85389704182693,0,0,1,0,1
376,12.5,0,1,235.60882568359375,194.53927516937256,243.7757110595703,216.80377006530762,216.96727752685547,218.1786060333252,157.12844848632812,55.91108322143555,239.69226837158203,205.6715226173401,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.78869262167213,0.22001468633448884,0.2490397005149294,0.2792986541016032,1,38,174.8138220000923,142.27981026827294,126.85389704182693,0,0,1,0,1
377,12.533333333333333,0,1,235.60882568359375,194.53927516937256,243.7757110595703,216.80377006530762,216.96727752685547,218.1786060333252,157.12844848632812,55.91108322143555,239.69226837158203,205.6715226173401,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,107.78869262167213,0.22001468633448884,0.2490397005149294,0.2792986541016032,1,39,174.8138220000923,142.27981026827294,126.85389704182693,0,0,1,0,1
378,12.566666666666666,1,1,238.01603317260742,194.65888023376465,240.18571853637695,207.09086894989014,215.92540740966797,211.7382001876831,156.50697708129883,55.26095151901245,239.1008758544922,200.8748745918274,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,111.40291541011325,0.11328159620423395,0.22173050532093724,0.2506495382863221,1,40,179.18698950739636,131.16572095480973,121.28287787310097,0,-1,1,1,1
379,12.6,0,1,238.01603317260742,194.65888023376465,240.18571853637695,207.09086894989014,215.92540740966797,211.7382001876831,156.50697708129883,55.26095151901245,239.1008758544922,200.8748745918274,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,111.40291541011325,0.11328159620423395,0.22173050532093724,0.2506495382863221,1,41,179.18698950739636,131.16572095480973,121.28287787310097,0,0,1,1,1
380,12.633333333333333,0,1,238.01603317260742,194.65888023376465,240.18571853637695,207.09086894989014,215.92540740966797,211.7382001876831,156.50697708129883,55.26095151901245,239.1008758544922,200.8748745918274,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,111.40291541011325,0.11328159620423395,0.22173050532093724,0.2506495382863221,1,42,179.18698950739636,131.16572095480973,121.28287787310097,0,0,1,1,1
381,12.666666666666666,1,1,237.18603134155273,193.7140130996704,234.87525939941406,203.45792770385742,209.42876815795898,206.42662525177002,156.35847091674805,55.787808895111084,236.0306453704834,198.58597040176392,109.29184569512026,6.85215950012207,12.817584991455078,14.534186417831842,0.06269598117353425,0.11727851158457805,0.1329850944083816,84,111.83883850305969,0.08954104887078848,0.22907137503262148,0.2729813980317661,1,43,177.12914637454526,125.41868230423106,115.69319661700116,-1,-1,2,1,2
